Max_Temp,Avg_Temp,Min_Temp,Max_Dew,Avg_Dew,Min_Dew,Max_Humidity,Avg_Humidity,Min_Humidity,Max_Wind,Avg_Wind,Min_Wind,Max_Pressure,Avg_Pressure,Min_Pressure,Date,Chicago,Miami,New York,Austin
91,80.8,74,73,69.0,65,91,69.6,42,16,7.5,0,30.0,29.9,29.8,2020-03-30,0.0,1.0,0.0,0.0
50,43.0,34,53,44.0,35,16,9.6,3,30.3,30.3,30.2,0.00,0,0,2020-03-31,0.0,1.0,0.0,0.0
87,79.9,73,76,72.8,68,97,80.1,59,14,7.5,0,30.0,30.0,29.9,2022-04-01,0.0,1.0,0.0,0.0
86,77.2,71,71,69.0,67,93,77.0,55,13,5.8,0,30.0,29.9,29.9,2022-04-02,0.0,1.0,0.0,0.0
81,78.3,75,74,71.9,68,88,80.9,67,22,9.3,0,30.0,29.9,29.9,2022-04-03,0.0,1.0,0.0,0.0
86,81.0,77,74,73.5,72,90,78.0,67,17,11.3,6,30.0,29.9,29.9,2022-04-04,0.0,1.0,0.0,0.0
89,82.6,79,77,75.3,73,90,78.4,65,15,10.2,6,29.9,29.9,29.9,2022-04-05,0.0,1.0,0.0,0.0
91,83.6,79,77,74.2,71,90,73.8,52,18,10.8,6,29.9,29.9,29.8,2022-04-06,0.0,1.0,0.0,0.0
81,75.3,66,74,59.7,50,90,60.0,42,13,8.2,3,30.0,30.0,29.9,2022-04-07,0.0,1.0,0.0,0.0
81,71.7,65,55,50.8,46,70,49.1,31,15,8.2,0,30.1,30.1,30.0,2022-04-08,0.0,1.0,0.0,0.0
77,68.1,57,55,49.6,41,60,51.7,44,16,8.7,6,30.2,30.1,30.1,2022-04-09,0.0,1.0,0.0,0.0
80,73.6,67,59,57.7,56,70,57.8,48,20,12.9,6,30.2,30.1,30.1,2022-04-10,0.0,1.0,0.0,0.0
82,76.8,73,62,60.1,58,64,56.4,49,20,14.9,10,30.2,30.1,30.1,2022-04-11,0.0,1.0,0.0,0.0
82,78.1,74,69,66.0,62,74,66.4,60,18,13.8,10,30.1,30.1,30.0,2022-04-12,0.0,1.0,0.0,0.0
86,80.1,75,74,71.7,70,84,75.6,63,17,11.2,6,30.1,30.0,29.9,2022-04-13,0.0,1.0,0.0,0.0
82,77.0,72,75,71.8,69,96,84.1,71,17,8.9,0,30.1,30.0,30.0,2022-04-14,0.0,1.0,0.0,0.0
84,78.7,74,71,69.6,68,87,74.3,60,14,10.1,6,30.0,30.0,30.0,2022-04-15,0.0,1.0,0.0,0.0
85,80.5,74,72,69.6,68,82,69.9,59,17,12.0,3,30.0,30.0,29.9,2022-04-16,0.0,1.0,0.0,0.0
86,80.1,76,72,70.1,68,87,72.1,57,14,7.6,0,30.0,29.9,29.9,2022-04-17,0.0,1.0,0.0,0.0
88,78.8,73,71,68.3,66,93,71.5,48,16,9.0,3,30.1,30.0,29.9,2022-04-18,0.0,1.0,0.0,0.0
82,77.8,74,67,63.9,61,76,63.0,49,24,13.1,8,30.2,30.1,30.1,2022-04-19,0.0,1.0,0.0,0.0
83,77.2,74,66,63.3,61,73,62.5,49,21,14.6,9,30.2,30.2,30.1,2022-04-20,0.0,1.0,0.0,0.0
83,77.2,72,69,66.4,63,88,69.6,58,20,15.5,8,30.2,30.2,30.1,2022-04-21,0.0,1.0,0.0,0.0
84,78.2,75,66,65.0,64,73,64.1,54,20,14.9,9,30.1,30.1,30.1,2022-04-22,0.0,1.0,0.0,0.0
84,78.7,74,69,65.5,62,71,64.0,51,20,14.9,8,30.1,30.1,30.1,2022-04-23,0.0,1.0,0.0,0.0
83,78.8,75,68,66.5,65,74,66.1,54,17,13.3,9,30.1,30.1,30.0,2022-04-24,0.0,1.0,0.0,0.0
84,78.7,74,67,65.1,63,76,63.6,51,14,10.1,3,30.1,30.1,30.1,2022-04-25,0.0,1.0,0.0,0.0
84,78.1,73,67,66.5,65,79,67.7,55,14,6.8,0,30.1,30.0,30.0,2022-04-26,0.0,1.0,0.0,0.0
88,78.2,73,68,66.5,62,81,68.6,45,16,6.7,3,30.0,30.0,29.9,2022-04-27,0.0,1.0,0.0,0.0
84,76.8,73,70,68.3,66,87,75.5,60,14,6.4,0,30.0,30.0,30.0,2022-04-28,0.0,1.0,0.0,0.0
83,76.1,70,72,68.4,65,97,77.9,56,14,7.3,0,30.1,30.0,29.9,2022-04-29,0.0,1.0,0.0,0.0
75,73.8,73,90,78.2,63,15,9.8,3,30.1,30.0,29.9,0.00,0,0,2022-04-30,0.0,1.0,0.0,0.0
81,74.4,67,62,58.8,56,81,59.5,42,14,6.2,0,30.0,29.9,29.9,2020-04-01,0.0,1.0,0.0,0.0
82,76.2,71,61,59.1,55,68,56.1,42,14,6.4,0,30.0,30.0,29.9,2020-04-02,0.0,1.0,0.0,0.0
84,77.4,73,64,62.6,61,73,60.6,49,14,5.2,0,30.0,29.9,29.9,2020-04-03,0.0,1.0,0.0,0.0
82,78.0,73,68,65.6,63,79,65.9,56,13,5.7,0,30.0,29.9,29.9,2020-04-04,0.0,1.0,0.0,0.0
86,78.4,74,72,70.7,68,91,77.4,61,18,7.8,0,30.0,30.0,29.9,2020-04-05,0.0,1.0,0.0,0.0
86,80.8,76,72,70.2,69,82,70.7,57,15,10.0,5,30.1,30.0,30.0,2020-04-06,0.0,1.0,0.0,0.0
90,81.8,76,73,70.5,66,85,69.6,45,15,6.5,0,30.0,29.9,29.9,2020-04-07,0.0,1.0,0.0,0.0
94,80.7,75,73,70.0,64,87,72.3,37,16,8.0,3,29.9,29.9,29.8,2020-04-08,0.0,1.0,0.0,0.0
94,83.5,76,74,71.7,64,94,70.1,37,14,9.3,6,29.9,29.9,29.8,2020-04-09,0.0,1.0,0.0,0.0
85,79.6,75,75,72.6,71,97,79.6,65,18,10.8,6,30.1,30.0,29.9,2020-04-10,0.0,1.0,0.0,0.0
87,82.1,78,76,75.2,74,88,79.4,69,21,13.8,8,30.1,30.0,30.0,2020-04-11,0.0,1.0,0.0,0.0
88,83.3,80,75,74.5,73,85,74.9,63,18,12.6,7,30.1,30.0,30.0,2020-04-12,0.0,1.0,0.0,0.0
89,83.4,79,76,73.7,70,88,73.5,53,17,9.4,3,30.1,30.0,30.0,2020-04-13,0.0,1.0,0.0,0.0
92,85.0,80,75,73.7,72,82,69.4,54,15,9.3,0,30.0,30.0,29.9,2020-04-14,0.0,1.0,0.0,0.0
90,82.4,78,75,72.6,70,87,72.8,53,13,6.6,0,30.1,30.0,30.0,2020-04-15,0.0,1.0,0.0,0.0
87,82.5,79,75,73.3,72,82,74.0,63,16,11.0,3,30.1,30.1,30.0,2020-04-16,0.0,1.0,0.0,0.0
92,81.9,77,76,73.4,70,90,76.6,50,14,5.7,0,30.1,30.0,30.0,2020-04-17,0.0,1.0,0.0,0.0
90,83.0,76,75,73.0,70,91,73.0,52,16,7.2,0,30.0,29.9,29.9,2020-04-18,0.0,1.0,0.0,0.0
96,86.4,81,75,70.5,60,82,62.0,32,23,12.8,5,29.9,29.9,29.8,2020-04-19,0.0,1.0,0.0,0.0
93,84.5,79,75,69.5,49,85,63.1,33,12,7.5,0,30.0,29.9,29.9,2020-04-20,0.0,1.0,0.0,0.0
89,80.0,70,68,59.7,42,76,52.5,21,15,8.0,3,30.0,30.0,30.0,2020-04-21,0.0,1.0,0.0,0.0
88,83.0,79,75,69.3,64,79,63.6,53,17,13.7,9,30.0,30.0,29.9,2020-04-22,0.0,1.0,0.0,0.0
95,85.0,79,77,72.6,65,85,67.8,43,16,12.4,8,30.0,29.9,29.9,2020-04-23,0.0,1.0,0.0,0.0
92,84.3,77,76,72.7,67,88,68.8,53,16,9.0,0,30.0,29.9,29.9,2020-04-24,0.0,1.0,0.0,0.0
87,76.9,68,75,70.4,64,96,80.8,64,24,7.1,0,30.1,30.0,30.0,2020-04-25,0.0,1.0,0.0,0.0
87,77.5,72,70,60.8,50,87,59.3,29,13,7.2,0,30.1,30.1,30.0,2020-04-26,0.0,1.0,0.0,0.0
83,76.9,70,61,59.2,57,68,54.9,42,18,9.6,3,30.2,30.1,30.1,2020-04-27,0.0,1.0,0.0,0.0
86,80.3,75,71,66.7,60,77,63.5,55,16,12.0,7,30.1,30.0,29.9,2020-04-28,0.0,1.0,0.0,0.0
87,78.2,71,74,70.2,67,90,77.2,57,31,8.9,0,30.0,29.9,29.9,2020-04-29,0.0,1.0,0.0,0.0
73,65.3,51,90,68.8,30,21,10.2,6,29.9,29.8,29.7,0.02,0,0,2020-04-30,0.0,1.0,0.0,0.0
77,72.6,68,63,60.0,56,73,64.7,58,21,15.5,9,30.1,30.1,30.1,2022-02-01,0.0,1.0,0.0,0.0
79,74.4,70,68,65.0,61,82,72.5,62,20,13.5,9,30.2,30.1,30.1,2022-02-02,0.0,1.0,0.0,0.0
81,75.1,71,68,67.1,66,87,76.3,64,16,9.3,3,30.2,30.1,30.1,2022-02-03,0.0,1.0,0.0,0.0
80,74.0,67,69,67.1,65,100,79.8,64,9,4.1,0,30.2,30.1,30.1,2022-02-04,0.0,1.0,0.0,0.0
79,72.4,67,68,65.6,62,97,80.4,56,10,4.4,0,30.1,30.1,30.1,2022-02-05,0.0,1.0,0.0,0.0
82,71.5,66,68,66.3,64,100,84.7,58,12,4.0,0,30.1,30.1,30.0,2022-02-06,0.0,1.0,0.0,0.0
82,70.7,67,69,65.8,63,100,85.6,56,12,4.9,0,30.1,30.0,30.0,2022-02-07,0.0,1.0,0.0,0.0
66,64.0,63,63,61.3,59,97,91.0,84,9,6.0,0,30.0,30.0,29.9,2022-02-08,0.0,1.0,0.0,0.0
78,68.4,58,61,57.1,51,87,68.2,52,10,5.9,0,30.1,30.0,30.0,2022-02-09,0.0,1.0,0.0,0.0
80,72.2,64,70,65.2,61,93,79.4,60,12,4.9,0,30.1,30.0,30.0,2022-02-10,0.0,1.0,0.0,0.0
81,74.7,68,71,68.7,67,100,82.3,62,10,5.5,0,30.1,30.1,30.0,2022-02-11,0.0,1.0,0.0,0.0
75,70.1,62,72,65.4,55,100,85.6,71,15,6.0,0,30.1,30.0,30.0,2022-02-12,0.0,1.0,0.0,0.0
72,62.2,56,53,49.7,42,80,64.6,49,14,9.3,5,30.3,30.2,30.1,2022-02-13,0.0,1.0,0.0,0.0
76,68.3,58,58,54.9,51,81,63.4,48,22,11.5,0,30.4,30.3,30.3,2022-02-14,0.0,1.0,0.0,0.0
79,74.1,71,69,64.8,55,87,73.1,57,25,15.5,8,30.3,30.3,30.2,2022-02-15,0.0,1.0,0.0,0.0
80,75.9,72,72,70.7,69,93,84.0,74,20,13.4,9,30.3,30.2,30.1,2022-02-16,0.0,1.0,0.0,0.0
83,77.6,71,73,71.7,69,93,82.6,67,14,7.1,0,30.1,30.1,30.0,2022-02-17,0.0,1.0,0.0,0.0
85,74.6,71,73,70.5,66,100,87.7,56,13,4.8,0,30.2,30.1,30.1,2022-02-18,0.0,1.0,0.0,0.0
78,73.7,70,66,63.8,61,84,71.2,62,14,9.0,0,30.2,30.2,30.1,2022-02-19,0.0,1.0,0.0,0.0
79,74.3,70,67,64.4,62,84,71.7,60,15,7.2,0,30.3,30.2,30.2,2022-02-20,0.0,1.0,0.0,0.0
82,77.1,72,70,67.6,65,82,72.8,58,21,13.2,8,30.2,30.2,30.2,2022-02-21,0.0,1.0,0.0,0.0
82,76.5,72,69,66.2,63,82,70.8,54,15,11.0,7,30.3,30.2,30.2,2022-02-22,0.0,1.0,0.0,0.0
82,76.6,71,69,67.0,65,84,72.5,60,15,10.0,0,30.2,30.2,30.1,2022-02-23,0.0,1.0,0.0,0.0
82,76.1,71,66,64.3,62,78,67.0,52,14,9.0,5,30.3,30.2,30.2,2022-02-24,0.0,1.0,0.0,0.0
81,76.5,72,67,64.6,63,79,67.1,56,15,9.0,0,30.3,30.2,30.2,2022-02-25,0.0,1.0,0.0,0.0
83,76.1,71,71,69.3,67,93,80.2,65,13,7.0,0,30.2,30.1,30.0,2022-02-26,0.0,1.0,0.0,0.0
84,75.5,71,71,65.7,61,93,73.2,49,16,5.6,0,30.1,30.0,29.9,2022-02-27,0.0,1.0,0.0,0.0
55,51.3,48,77,57.4,47,20,10.7,0,30.2,30.1,30.1,0.00,0,0,2022-02-28,0.0,1.0,0.0,0.0
78,72.3,69,66,63.1,60,87,72.9,62,9,5.0,0,30.1,30.1,30.0,2022-03-01,0.0,1.0,0.0,0.0
81,74.9,69,67,63.4,60,90,68.4,50,16,7.3,0,30.2,30.1,30.1,2022-03-02,0.0,1.0,0.0,0.0
81,75.5,70,65,61.0,58,73,61.5,47,18,9.6,0,30.2,30.2,30.1,2022-03-03,0.0,1.0,0.0,0.0
81,76.8,73,67,65.0,63,76,67.2,58,28,18.1,10,30.3,30.2,30.2,2022-03-04,0.0,1.0,0.0,0.0
82,76.7,74,70,65.6,62,79,68.7,56,21,16.6,13,30.3,30.2,30.2,2022-03-05,0.0,1.0,0.0,0.0
82,77.6,75,73,70.5,68,94,79.1,67,22,14.8,3,30.2,30.1,30.1,2022-03-06,0.0,1.0,0.0,0.0
83,78.3,75,73,71.2,70,94,79.1,67,17,11.3,6,30.1,30.0,30.0,2022-03-07,0.0,1.0,0.0,0.0
84,78.5,75,72,71.1,70,87,78.5,65,18,10.5,6,30.1,30.0,29.9,2022-03-08,0.0,1.0,0.0,0.0
84,79.1,75,77,73.7,71,94,83.8,74,14,9.0,0,30.1,30.0,30.0,2022-03-09,0.0,1.0,0.0,0.0
85,78.8,74,74,72.4,70,97,81.6,63,15,8.1,0,30.0,30.0,29.9,2022-03-10,0.0,1.0,0.0,0.0
88,75.2,60,75,65.5,46,91,72.8,54,23,14.0,7,30.1,30.0,29.9,2022-03-11,0.0,1.0,0.0,0.0
59,59.0,59,46,43.5,41,62,56.5,51,9,8.5,8,30.1,30.1,30.1,2022-03-12,0.0,1.0,0.0,0.0
75,70.7,67,68,61.1,52,93,72.5,54,17,10.2,3,30.3,30.2,30.2,2022-03-13,0.0,1.0,0.0,0.0
79,73.8,70,74,71.5,68,100,92.1,79,20,9.6,0,30.2,30.1,30.0,2022-03-14,0.0,1.0,0.0,0.0
84,77.7,72,74,71.8,70,100,82.7,65,16,8.5,0,30.1,30.0,30.0,2022-03-15,0.0,1.0,0.0,0.0
82,77.5,73,75,72.3,70,100,84.6,71,13,5.7,0,30.1,30.0,30.0,2022-03-16,0.0,1.0,0.0,0.0
85,77.3,69,74,71.2,69,100,82.7,61,15,7.8,0,30.1,30.1,30.0,2022-03-17,0.0,1.0,0.0,0.0
85,79.3,75,74,72.7,71,94,80.9,65,14,9.4,5,30.1,30.1,30.0,2022-03-18,0.0,1.0,0.0,0.0
85,78.4,72,74,71.8,67,100,81.0,55,15,5.7,0,30.1,30.1,30.1,2022-03-19,0.0,1.0,0.0,0.0
79,75.2,72,70,63.1,59,85,66.7,56,21,11.8,5,30.2,30.1,30.1,2022-03-20,0.0,1.0,0.0,0.0
81,76.3,72,71,64.6,60,82,67.3,58,18,14.6,9,30.1,30.1,30.0,2022-03-21,0.0,1.0,0.0,0.0
85,79.8,77,73,71.1,70,84,74.9,63,17,13.3,7,30.0,30.0,29.9,2022-03-22,0.0,1.0,0.0,0.0
86,81.3,78,74,72.1,68,84,73.8,57,20,11.7,5,30.0,30.0,29.9,2022-03-23,0.0,1.0,0.0,0.0
78,72.6,68,74,60.9,43,100,70.7,29,16,7.0,0,30.0,29.9,29.9,2022-03-24,0.0,1.0,0.0,0.0
79,70.4,63,57,51.4,44,73,53.2,30,12,6.2,0,30.0,30.0,29.9,2022-03-25,0.0,1.0,0.0,0.0
81,71.0,62,56,48.9,38,72,49.4,22,14,8.6,3,30.1,30.1,30.0,2022-03-26,0.0,1.0,0.0,0.0
83,72.9,63,59,54.9,49,78,55.3,32,13,5.1,0,30.2,30.1,30.1,2022-03-27,0.0,1.0,0.0,0.0
84,75.1,65,64,59.3,52,84,60.3,35,14,7.2,0,30.2,30.1,30.1,2022-03-28,0.0,1.0,0.0,0.0
83,77.5,73,68,64.5,61,71,64.1,56,23,15.2,7,30.1,30.1,30.0,2022-03-29,0.0,1.0,0.0,0.0
84,79.7,77,73,69.7,67,84,71.7,61,22,14.5,9,30.0,30.0,29.9,2022-03-30,0.0,1.0,0.0,0.0
66,63.5,59,90,75.9,48,12,6.9,0,30.1,30.0,30.0,0.00,0,0,2022-03-31,0.0,1.0,0.0,0.0
88,78.7,72,74,70.7,65,97,78.0,46,10,4.9,0,30.1,30.1,30.0,2023-04-01,0.0,1.0,0.0,0.0
86,79.4,73,72,69.8,67,87,73.4,53,16,6.4,0,30.1,30.0,30.0,2023-04-02,0.0,1.0,0.0,0.0
86,80.8,76,71,69.5,68,85,69.3,55,15,10.0,5,30.1,30.0,30.0,2023-04-03,0.0,1.0,0.0,0.0
85,80.7,77,70,68.3,66,74,66.4,55,20,14.1,8,30.1,30.1,30.0,2023-04-04,0.0,1.0,0.0,0.0
85,81.0,78,69,68.4,66,74,66.0,53,18,14.8,9,30.2,30.1,30.1,2023-04-05,0.0,1.0,0.0,0.0
84,79.8,77,69,65.5,58,76,62.5,42,15,10.8,6,30.1,30.1,30.1,2023-04-06,0.0,1.0,0.0,0.0
85,80.0,76,69,67.3,65,74,65.3,56,13,9.5,5,30.1,30.0,30.0,2023-04-07,0.0,1.0,0.0,0.0
87,77.3,72,71,67.5,64,90,73.0,46,13,5.6,0,30.0,30.0,29.9,2023-04-08,0.0,1.0,0.0,0.0
80,72.8,70,71,68.8,66,94,87.2,71,15,9.0,5,30.0,30.0,30.0,2023-04-09,0.0,1.0,0.0,0.0
76,72.0,68,69,67.5,66,97,85.8,71,28,14.9,8,30.1,30.0,30.0,2023-04-10,0.0,1.0,0.0,0.0
75,72.6,69,74,69.8,68,100,90.9,82,20,11.6,0,30.0,29.9,29.9,2023-04-11,0.0,1.0,0.0,0.0
86,77.8,73,75,71.8,67,100,82.8,55,14,7.2,0,30.0,29.9,29.9,2023-04-12,0.0,1.0,0.0,0.0
89,80.0,74,75,72.4,68,97,79.3,50,16,4.9,0,30.0,29.9,29.9,2023-04-13,0.0,1.0,0.0,0.0
88,81.4,76,75,73.6,71,97,78.0,57,14,5.9,0,30.1,30.0,30.0,2023-04-14,0.0,1.0,0.0,0.0
88,80.5,74,75,72.3,66,94,76.7,62,16,7.5,0,30.1,30.0,29.9,2023-04-15,0.0,1.0,0.0,0.0
89,77.6,69,72,68.7,66,91,75.4,49,18,8.4,0,30.0,29.9,29.8,2023-04-16,0.0,1.0,0.0,0.0
84,75.5,67,67,60.0,55,87,59.6,46,14,8.1,3,30.0,29.9,29.9,2023-04-17,0.0,1.0,0.0,0.0
82,76.0,70,62,59.4,57,68,56.8,48,15,7.6,0,30.1,30.0,30.0,2023-04-18,0.0,1.0,0.0,0.0
84,78.5,72,67,64.8,61,78,63.1,53,17,8.1,0,30.1,30.1,30.0,2023-04-19,0.0,1.0,0.0,0.0
84,77.7,73,69,67.5,65,84,71.3,55,16,5.5,0,30.0,30.0,29.9,2023-04-20,0.0,1.0,0.0,0.0
88,78.8,73,72,67.5,63,90,69.6,45,17,5.9,0,29.9,29.9,29.8,2023-04-21,0.0,1.0,0.0,0.0
86,79.5,73,71,69.4,67,93,72.5,55,14,6.5,0,29.9,29.9,29.8,2023-04-22,0.0,1.0,0.0,0.0
82,77.9,73,72,70.0,66,94,77.1,65,14,7.0,0,30.0,29.9,29.9,2023-04-23,0.0,1.0,0.0,0.0
85,77.8,70,71,69.1,65,84,74.8,63,13,7.5,0,29.9,29.9,29.9,2023-04-24,0.0,1.0,0.0,0.0
87,79.5,72,73,70.3,68,87,74.1,57,15,6.8,0,30.0,29.9,29.9,2023-04-25,0.0,1.0,0.0,0.0
88,80.8,73,73,70.9,69,87,72.8,53,17,8.0,0,30.0,29.9,29.9,2023-04-26,0.0,1.0,0.0,0.0
88,82.3,76,76,71.9,66,85,71.5,55,16,7.0,0,30.0,29.9,29.9,2023-04-27,0.0,1.0,0.0,0.0
90,84.3,78,77,73.8,68,90,71.5,51,18,9.0,0,29.9,29.9,29.8,2023-04-28,0.0,1.0,0.0,0.0
86,80.4,73,75,69.5,60,91,70.7,43,18,12.8,6,29.9,29.8,29.7,2023-04-29,0.0,1.0,0.0,0.0
75,70.5,67,100,78.0,63,15,8.8,0,30.2,30.1,30.1,0.00,0,0,2023-04-30,0.0,1.0,0.0,0.0
84,77.0,72,71,68.5,66,91,75.7,56,12,4.9,0,30.1,30.0,30.0,2021-03-01,0.0,1.0,0.0,0.0
85,75.7,67,69,66.3,60,90,73.5,53,20,9.0,3,30.0,29.9,29.9,2021-03-02,0.0,1.0,0.0,0.0
73,65.4,60,60,54.5,52,81,68.5,48,12,7.3,0,30.0,30.0,29.9,2021-03-03,0.0,1.0,0.0,0.0
79,70.7,63,60,55.3,45,84,60.2,38,15,7.8,0,30.0,30.0,29.9,2021-03-04,0.0,1.0,0.0,0.0
78,69.9,63,67,61.6,55,100,76.6,50,18,8.9,0,30.0,29.9,29.8,2021-03-05,0.0,1.0,0.0,0.0
77,67.5,61,63,56.8,50,88,70.4,44,14,9.8,5,30.3,30.1,29.9,2021-03-06,0.0,1.0,0.0,0.0
72,66.0,57,56,50.7,47,70,58.4,43,20,10.6,3,30.4,30.3,30.3,2021-03-07,0.0,1.0,0.0,0.0
73,70.8,68,56,52.4,49,61,52.3,42,18,13.5,9,30.4,30.4,30.3,2021-03-08,0.0,1.0,0.0,0.0
75,71.5,69,66,59.5,53,87,66.5,55,21,14.3,8,30.3,30.3,30.3,2021-03-09,0.0,1.0,0.0,0.0
79,73.4,68,64,59.7,55,84,63.0,52,24,14.1,7,30.3,30.3,30.2,2021-03-10,0.0,1.0,0.0,0.0
79,73.8,69,63,58.8,54,78,60.1,45,14,9.1,5,30.3,30.3,30.2,2021-03-11,0.0,1.0,0.0,0.0
80,74.7,70,63,60.3,58,76,61.5,48,14,7.6,0,30.3,30.2,30.2,2021-03-12,0.0,1.0,0.0,0.0
81,73.6,65,65,63.6,61,87,71.3,56,12,5.6,0,30.2,30.1,30.1,2021-03-13,0.0,1.0,0.0,0.0
82,74.3,66,67,63.5,61,93,70.4,50,13,6.0,0,30.1,30.1,30.1,2021-03-14,0.0,1.0,0.0,0.0
80,75.5,72,67,65.1,63,81,70.4,56,17,10.2,6,30.1,30.1,30.1,2021-03-15,0.0,1.0,0.0,0.0
83,76.7,73,70,67.0,65,85,72.2,58,16,10.3,5,30.1,30.1,30.0,2021-03-16,0.0,1.0,0.0,0.0
84,78.6,75,72,70.3,69,87,75.8,65,20,11.1,6,30.1,30.0,30.0,2021-03-17,0.0,1.0,0.0,0.0
85,76.4,67,72,67.9,55,93,76.2,55,14,9.0,5,30.1,30.0,29.9,2021-03-18,0.0,1.0,0.0,0.0
81,67.8,58,64,57.2,51,81,69.6,48,13,7.7,0,30.1,30.0,30.0,2021-03-19,0.0,1.0,0.0,0.0
78,67.3,60,59,55.8,50,86,67.8,44,12,8.4,6,30.1,30.0,30.0,2021-03-20,0.0,1.0,0.0,0.0
78,67.9,59,60,55.2,52,87,65.7,42,12,6.6,0,30.0,30.0,29.9,2021-03-21,0.0,1.0,0.0,0.0
78,69.8,62,61,57.5,53,93,67.1,43,15,6.1,0,30.0,30.0,29.9,2021-03-22,0.0,1.0,0.0,0.0
84,74.0,61,71,64.7,56,87,73.4,58,18,6.6,0,30.1,30.0,29.9,2021-03-23,0.0,1.0,0.0,0.0
84,78.9,75,73,71.8,71,94,79.1,65,17,11.3,8,30.1,30.1,30.0,2021-03-24,0.0,1.0,0.0,0.0
84,78.9,76,73,70.3,65,91,75.9,54,18,11.8,6,30.2,30.1,30.1,2021-03-25,0.0,1.0,0.0,0.0
85,79.4,75,72,69.6,67,85,72.6,55,18,12.6,6,30.2,30.1,30.1,2021-03-26,0.0,1.0,0.0,0.0
85,79.5,76,71,69.2,68,82,71.1,59,16,11.5,3,30.1,30.1,30.0,2021-03-27,0.0,1.0,0.0,0.0
85,79.5,75,71,69.2,66,85,71.3,58,14,6.0,0,30.1,30.1,30.1,2021-03-28,0.0,1.0,0.0,0.0
85,79.8,76,72,69.8,68,82,71.7,57,17,12.9,7,30.2,30.1,30.1,2021-03-29,0.0,1.0,0.0,0.0
86,80.2,76,72,69.5,65,82,70.6,49,17,11.4,0,30.1,30.1,30.0,2021-03-30,0.0,1.0,0.0,0.0
71,69.8,68,85,75.8,65,14,8.9,0,30.1,30.1,30.0,0.00,0,0,2021-03-31,0.0,1.0,0.0,0.0
65,56.8,52,45,40.4,35,71,55.4,37,17,11.6,7,30.0,30.0,29.9,2021-02-01,0.0,1.0,0.0,0.0
66,57.5,50,48,41.1,36,74,56.5,34,12,7.4,3,30.1,30.1,30.0,2021-02-02,0.0,1.0,0.0,0.0
72,60.9,50,55,45.3,33,75,57.8,34,14,6.3,3,30.2,30.1,30.1,2021-02-03,0.0,1.0,0.0,0.0
76,68.5,57,67,60.0,52,90,74.9,56,14,6.9,0,30.1,30.0,29.9,2021-02-04,0.0,1.0,0.0,0.0
80,74.1,71,74,71.1,68,97,90.5,74,16,8.3,3,30.0,30.0,29.9,2021-02-05,0.0,1.0,0.0,0.0
84,77.1,73,74,72.0,70,100,85.1,63,16,8.2,0,30.0,30.0,29.9,2021-02-06,0.0,1.0,0.0,0.0
84,76.6,73,75,72.2,68,100,86.7,63,15,5.2,0,30.1,30.1,30.0,2021-02-07,0.0,1.0,0.0,0.0
82,75.5,70,71,70.0,69,100,83.8,67,13,6.3,0,30.2,30.1,30.1,2021-02-08,0.0,1.0,0.0,0.0
82,75.8,71,70,68.5,66,93,78.8,60,14,9.3,5,30.2,30.1,30.1,2021-02-09,0.0,1.0,0.0,0.0
80,75.9,73,70,68.6,67,87,78.6,64,17,10.2,5,30.1,30.0,30.0,2021-02-10,0.0,1.0,0.0,0.0
82,76.3,72,72,70.1,68,91,81.6,67,15,8.6,0,30.0,30.0,29.9,2021-02-11,0.0,1.0,0.0,0.0
82,77.9,75,73,71.7,70,91,81.3,69,16,9.8,5,30.0,29.9,29.9,2021-02-12,0.0,1.0,0.0,0.0
85,79.1,76,74,72.8,71,94,81.8,63,17,9.6,5,30.0,30.0,29.9,2021-02-13,0.0,1.0,0.0,0.0
85,79.1,76,75,73.0,70,94,82.4,63,16,8.9,0,30.0,30.0,30.0,2021-02-14,0.0,1.0,0.0,0.0
83,77.1,72,75,72.9,70,94,87.2,69,17,8.3,0,30.1,30.0,30.0,2021-02-15,0.0,1.0,0.0,0.0
83,77.1,73,74,72.1,71,96,84.6,72,15,7.6,0,30.1,30.1,30.0,2021-02-16,0.0,1.0,0.0,0.0
85,79.1,75,73,70.9,68,91,76.4,63,18,11.2,6,30.1,30.1,30.0,2021-02-17,0.0,1.0,0.0,0.0
84,77.9,67,74,71.3,63,91,80.8,62,15,8.9,0,30.1,30.1,30.0,2021-02-18,0.0,1.0,0.0,0.0
76,67.8,62,63,58.1,53,88,71.7,56,14,9.8,5,30.2,30.1,30.1,2021-02-19,0.0,1.0,0.0,0.0
76,70.7,64,62,58.2,54,78,65.1,50,22,15.2,5,30.3,30.2,30.2,2021-02-20,0.0,1.0,0.0,0.0
81,74.8,70,69,66.8,62,85,76.2,65,17,12.1,6,30.2,30.1,30.1,2021-02-21,0.0,1.0,0.0,0.0
84,76.0,71,72,69.0,66,93,79.8,56,12,6.4,0,30.1,30.1,30.0,2021-02-22,0.0,1.0,0.0,0.0
80,74.3,71,71,68.3,64,91,81.9,64,12,6.0,0,30.2,30.1,30.1,2021-02-23,0.0,1.0,0.0,0.0
85,75.2,68,70,67.5,63,96,78.2,49,9,4.1,0,30.2,30.1,30.1,2021-02-24,0.0,1.0,0.0,0.0
